disease,state,year,vaccine,incidence
POLIO,TX,1951,FALSE,23.71
POLIO,TX,1952,FALSE,42.01
POLIO,TX,1953,FALSE,20.37
POLIO,TX,1954,FALSE,36.79
POLIO,TX,1955,FALSE,21.04
POLIO,TX,1956,FALSE,15.31
POLIO,TX,1957,FALSE,7.84
POLIO,TX,1958,FALSE,6.61
POLIO,TX,1959,FALSE,4
POLIO,TX,1960,FALSE,1.92
POLIO,TX,1961,FALSE,0.75
POLIO,TX,1962,FALSE,2.07
POLIO,TX,1963,TRUE,0.08
POLIO,TX,1964,TRUE,0.1
POLIO,TX,1965,TRUE,0.16
POLIO,TX,1966,TRUE,0.67
POLIO,TX,1967,TRUE,0.08
POLIO,TX,1968,TRUE,0.22
POLIO,UT,1928,FALSE,1.8
POLIO,UT,1929,FALSE,0.79
POLIO,UT,1930,FALSE,0.5900000000000001
POLIO,UT,1931,FALSE,0.96
POLIO,UT,1932,FALSE,0.5700000000000001
POLIO,UT,1933,FALSE,2.2800000000000002
POLIO,UT,1934,FALSE,2.47
POLIO,UT,1935,FALSE,1.71
POLIO,UT,1936,FALSE,0.5700000000000001
POLIO,UT,1937,FALSE,5.7
POLIO,UT,1938,FALSE,1.8699999999999999
POLIO,UT,1939,FALSE,27.59
POLIO,UT,1940,FALSE,8.74
POLIO,UT,1941,FALSE,7.41
POLIO,UT,1942,FALSE,4.67
POLIO,UT,1943,FALSE,46.08
POLIO,UT,1944,FALSE,9.620000000000001
POLIO,UT,1945,FALSE,37.66
POLIO,UT,1946,FALSE,26.33
POLIO,UT,1947,FALSE,6.55
POLIO,UT,1948,FALSE,32.48
POLIO,UT,1949,FALSE,43.58
POLIO,UT,1950,FALSE,11.6
POLIO,UT,1951,FALSE,80.99
POLIO,UT,1952,FALSE,62.44
POLIO,UT,1953,FALSE,30.1
POLIO,UT,1954,FALSE,36.78
POLIO,UT,1955,FALSE,10.540000000000001
POLIO,UT,1956,FALSE,27.57
POLIO,UT,1957,FALSE,3.96
POLIO,UT,1958,FALSE,1.44
POLIO,UT,1959,FALSE,0.89
POLIO,UT,1960,FALSE,0.88
POLIO,UT,1961,FALSE,0.76
POLIO,UT,1962,FALSE,0.2
POLIO,VA,1928,FALSE,0.6
POLIO,VA,1929,FALSE,9.93
POLIO,VA,1930,FALSE,0.44
POLIO,VA,1931,FALSE,0.96
POLIO,VA,1932,FALSE,2.16
POLIO,VA,1933,FALSE,1.56
POLIO,VA,1934,FALSE,3.08
POLIO,VA,1935,FALSE,27.16
POLIO,VA,1936,FALSE,2.36
POLIO,VA,1937,FALSE,2.55
POLIO,VA,1938,FALSE,2.14
POLIO,VA,1939,FALSE,1.92
POLIO,VA,1940,FALSE,6.71
POLIO,VA,1941,FALSE,5.43
POLIO,VA,1942,FALSE,1.6400000000000001
POLIO,VA,1943,FALSE,1.92
POLIO,VA,1944,FALSE,21.19
POLIO,VA,1945,FALSE,10.32
POLIO,VA,1946,FALSE,6.0200000000000005
POLIO,VA,1947,FALSE,5.2
POLIO,VA,1948,FALSE,18.04
POLIO,VA,1949,FALSE,10.25
POLIO,VA,1950,FALSE,36.68
POLIO,VA,1951,FALSE,7.06
POLIO,VA,1952,FALSE,16.57
POLIO,VA,1953,FALSE,21.02
POLIO,VA,1954,FALSE,17
POLIO,VA,1955,FALSE,8.49
POLIO,VA,1956,FALSE,6.39
POLIO,VA,1957,FALSE,2.94
POLIO,VA,1958,FALSE,4.23
POLIO,VA,1959,FALSE,4.890000000000001
POLIO,VA,1960,FALSE,1.52
POLIO,VA,1961,FALSE,0.41000000000000003
POLIO,VA,1962,FALSE,0.23
POLIO,VA,1963,TRUE,0.5
POLIO,VA,1964,TRUE,0.02
POLIO,VT,1928,FALSE,7.28
POLIO,VT,1929,FALSE,5.29
POLIO,VT,1930,FALSE,0.8400000000000001
POLIO,VT,1931,FALSE,24.78
POLIO,VT,1932,FALSE,0.56
POLIO,VT,1933,FALSE,10.08
POLIO,VT,1934,FALSE,2.24
POLIO,VT,1935,FALSE,12.32
POLIO,VT,1936,FALSE,2.8000000000000003
POLIO,VT,1937,FALSE,7.29
POLIO,VT,1938,FALSE,7.430000000000001
POLIO,VT,1939,FALSE,19.7
POLIO,VT,1940,FALSE,2.5
POLIO,VT,1941,FALSE,3.8899999999999997
POLIO,VT,1942,FALSE,8
POLIO,VT,1943,FALSE,7.65
POLIO,VT,1944,FALSE,13.25
POLIO,VT,1945,FALSE,16.82
POLIO,VT,1946,FALSE,21.75
POLIO,VT,1947,FALSE,13.09
POLIO,VT,1948,FALSE,8.39
POLIO,VT,1949,FALSE,42.82
POLIO,VT,1950,FALSE,8.68
POLIO,VT,1951,FALSE,7.640000000000001
POLIO,VT,1952,FALSE,14.15
POLIO,VT,1953,FALSE,30.84
POLIO,VT,1954,FALSE,21.01
POLIO,VT,1955,FALSE,29.09
POLIO,VT,1956,FALSE,8.55
POLIO,VT,1957,FALSE,1.35
POLIO,VT,1958,FALSE,1.84
POLIO,VT,1959,FALSE,1.82
POLIO,VT,1960,FALSE,2.56
POLIO,VT,1961,FALSE,2.33
POLIO,VT,1962,FALSE,0.25
POLIO,VT,1963,TRUE,0.25
POLIO,WA,1928,FALSE,20.75
POLIO,WA,1929,FALSE,1.68
POLIO,WA,1930,FALSE,2.95
POLIO,WA,1931,FALSE,5.35
POLIO,WA,1932,FALSE,4.74
POLIO,WA,1933,FALSE,5.96
POLIO,WA,1934,FALSE,45.57
POLIO,WA,1935,FALSE,2.59
POLIO,WA,1936,FALSE,4.08
POLIO,WA,1937,FALSE,4.84
POLIO,WA,1938,FALSE,2.03
POLIO,WA,1939,FALSE,1.94
POLIO,WA,1940,FALSE,18.14
POLIO,WA,1941,FALSE,5.2
POLIO,WA,1942,FALSE,1.58
POLIO,WA,1943,FALSE,15.1
POLIO,WA,1944,FALSE,10.05
POLIO,WA,1945,FALSE,13.46
POLIO,WA,1946,FALSE,21.1
POLIO,WA,1947,FALSE,9.41
POLIO,WA,1948,FALSE,16.4
POLIO,WA,1949,FALSE,25.89
POLIO,WA,1950,FALSE,26.56
POLIO,WA,1951,FALSE,17.63
POLIO,WA,1952,FALSE,40.54
POLIO,WA,1953,FALSE,16.919999999999998
POLIO,WA,1954,FALSE,17.85
POLIO,WA,1955,FALSE,19.69
POLIO,WA,1956,FALSE,7.69
POLIO,WA,1957,FALSE,1.06
POLIO,WA,1958,FALSE,1.21
POLIO,WA,1959,FALSE,5.64
POLIO,WA,1960,FALSE,1.1600000000000001
POLIO,WA,1961,FALSE,1.12
POLIO,WA,1962,FALSE,0.16
POLIO,WA,1963,TRUE,0.03
POLIO,WA,1965,TRUE,0.13
POLIO,WA,1966,TRUE,0.06
POLIO,WA,1968,TRUE,0.03
POLIO,WI,1928,FALSE,1.6300000000000001
POLIO,WI,1929,FALSE,0.65
POLIO,WI,1930,FALSE,6.0600000000000005
POLIO,WI,1931,FALSE,24.53
POLIO,WI,1932,FALSE,1.8800000000000001
POLIO,WI,1933,FALSE,2.22
POLIO,WI,1934,FALSE,4.63
POLIO,WI,1935,FALSE,2.11
POLIO,WI,1936,FALSE,1.27
POLIO,WI,1937,FALSE,9.57
POLIO,WI,1938,FALSE,3.21
POLIO,WI,1939,FALSE,3.14
POLIO,WI,1940,FALSE,11.29
POLIO,WI,1941,FALSE,4.19
POLIO,WI,1942,FALSE,1.3800000000000001
POLIO,WI,1943,FALSE,5.44
POLIO,WI,1944,FALSE,8.51
POLIO,WI,1945,FALSE,17.68
POLIO,WI,1946,FALSE,29.22
POLIO,WI,1947,FALSE,10.18
POLIO,WI,1948,FALSE,20.03
POLIO,WI,1949,FALSE,34.38
POLIO,WI,1950,FALSE,27.72
POLIO,WI,1951,FALSE,39.85
POLIO,WI,1952,FALSE,54.8
POLIO,WI,1953,FALSE,21.57
POLIO,WI,1954,FALSE,18.94
POLIO,WI,1955,FALSE,58.72
POLIO,WI,1956,FALSE,14.8
POLIO,WI,1957,FALSE,5.66
POLIO,WI,1958,FALSE,1.6600000000000001
POLIO,WI,1959,FALSE,1.02
POLIO,WI,1960,FALSE,1.08
POLIO,WI,1961,FALSE,0.8200000000000001
POLIO,WI,1962,FALSE,0.25
POLIO,WI,1963,TRUE,0.19
POLIO,WI,1964,TRUE,0.06
POLIO,WV,1928,FALSE,11.49
POLIO,WV,1929,FALSE,3.4099999999999997
POLIO,WV,1930,FALSE,2.4
POLIO,WV,1931,FALSE,4.66
POLIO,WV,1932,FALSE,2.49
POLIO,WV,1933,FALSE,5.45
POLIO,WV,1934,FALSE,4.970000000000001
POLIO,WV,1935,FALSE,2.32
POLIO,WV,1936,FALSE,3.1
POLIO,WV,1937,FALSE,3.83
POLIO,WV,1938,FALSE,1.4200000000000002
POLIO,WV,1939,FALSE,4.48
POLIO,WV,1940,FALSE,22.41
POLIO,WV,1941,FALSE,3.38
POLIO,WV,1942,FALSE,2.27
POLIO,WV,1943,FALSE,1.8800000000000001
POLIO,WV,1944,FALSE,10.79
POLIO,WV,1945,FALSE,4.2
POLIO,WV,1946,FALSE,3.56
POLIO,WV,1947,FALSE,7.11
POLIO,WV,1948,FALSE,9.3
POLIO,WV,1949,FALSE,18.09
POLIO,WV,1950,FALSE,18.79
POLIO,WV,1951,FALSE,13.97
POLIO,WV,1952,FALSE,30.93
POLIO,WV,1953,FALSE,26.72
POLIO,WV,1954,FALSE,20.27
POLIO,WV,1955,FALSE,9.19
POLIO,WV,1956,FALSE,5.97
POLIO,WV,1957,FALSE,2.72
POLIO,WV,1958,FALSE,11.08
POLIO,WV,1959,FALSE,6.4
POLIO,WV,1960,FALSE,3.44
POLIO,WV,1961,FALSE,1.73
POLIO,WV,1962,FALSE,1.03
POLIO,WV,1963,TRUE,0.24
POLIO,WV,1964,TRUE,0.06
POLIO,WV,1966,TRUE,0.06
POLIO,WV,1968,TRUE,0.06
POLIO,WY,1928,FALSE,2.71
POLIO,WY,1929,FALSE,1.35
POLIO,WY,1930,FALSE,24.31
POLIO,WY,1931,FALSE,2.64
POLIO,WY,1932,FALSE,2.59
POLIO,WY,1933,FALSE,4.76
POLIO,WY,1934,FALSE,3.87
POLIO,WY,1935,FALSE,0.84
POLIO,WY,1936,FALSE,2.92
POLIO,WY,1937,FALSE,16.04
POLIO,WY,1938,FALSE,2.84
POLIO,WY,1939,FALSE,10.67
POLIO,WY,1940,FALSE,8.8
POLIO,WY,1941,FALSE,5.83
POLIO,WY,1942,FALSE,6.78
POLIO,WY,1943,FALSE,9.27
POLIO,WY,1944,FALSE,4.76
POLIO,WY,1945,FALSE,8.39
POLIO,WY,1946,FALSE,32.67
POLIO,WY,1947,FALSE,8.95
POLIO,WY,1948,FALSE,28.63
POLIO,WY,1949,FALSE,44.03
POLIO,WY,1950,FALSE,15.44
POLIO,WY,1951,FALSE,70.03
POLIO,WY,1952,FALSE,55.620000000000005
POLIO,WY,1953,FALSE,25.8
POLIO,WY,1954,FALSE,93.16
POLIO,WY,1955,FALSE,12.76
POLIO,WY,1956,FALSE,13.120000000000001
POLIO,WY,1957,FALSE,4.16
POLIO,WY,1958,FALSE,4.14
POLIO,WY,1959,FALSE,0.62
POLIO,WY,1960,FALSE,6.62
POLIO,WY,1961,FALSE,0.3
POLIO,WY,1962,FALSE,0.6
POLIO,WY,1964,TRUE,0.58
RUBELLA,AK,1966,TRUE,41.39
RUBELLA,AK,1967,TRUE,113.73
RUBELLA,AK,1968,TRUE,101.36
RUBELLA,AK,1969,TRUE,157.44
RUBELLA,AK,1970,TRUE,26.96
RUBELLA,AK,1971,TRUE,12.67
RUBELLA,AK,1972,TRUE,8.47
RUBELLA,AK,1973,TRUE,8.49
RUBELLA,AK,1975,TRUE,0.25
RUBELLA,AK,1976,TRUE,0.75
RUBELLA,AK,1977,TRUE,0.25
RUBELLA,AK,1978,TRUE,2.98
RUBELLA,AK,1979,TRUE,1
RUBELLA,AK,1980,TRUE,2.87
RUBELLA,AK,1981,TRUE,0.22
RUBELLA,AK,1982,TRUE,1.02
RUBELLA,AK,1983,TRUE,0.19
RUBELLA,AK,1984,TRUE,0.19
RUBELLA,AK,1985,TRUE,0.18
RUBELLA,AK,1987,TRUE,0.36
RUBELLA,AK,1991,TRUE,0.53
RUBELLA,AK,1993,TRUE,0
RUBELLA,AK,1994,TRUE,0.17
RUBELLA,AL,1966,TRUE,3.25
RUBELLA,AL,1967,TRUE,6.22
RUBELLA,AL,1968,TRUE,11.75
RUBELLA,AL,1969,TRUE,3.99
RUBELLA,AL,1970,TRUE,10.84
RUBELLA,AL,1971,TRUE,6.41
RUBELLA,AL,1972,TRUE,1.95
RUBELLA,AL,1973,TRUE,6.14
RUBELLA,AL,1974,TRUE,1.78
RUBELLA,AL,1975,TRUE,0.64
RUBELLA,AL,1976,TRUE,0.06
RUBELLA,AL,1977,TRUE,2.85
RUBELLA,AL,1978,TRUE,0.8200000000000001
RUBELLA,AL,1979,TRUE,1.17
RUBELLA,AL,1980,TRUE,0.12
RUBELLA,AL,1981,TRUE,0.03
RUBELLA,AL,1983,TRUE,0.03
RUBELLA,AL,1984,TRUE,0.08
RUBELLA,AL,1989,TRUE,0.02
RUBELLA,AL,1990,TRUE,0.02
RUBELLA,AL,1996,TRUE,0.05
RUBELLA,AL,1998,TRUE,0
RUBELLA,AL,1999,TRUE,0.02
RUBELLA,AL,2000,TRUE,0.07
RUBELLA,AR,1966,TRUE,0.51
RUBELLA,AR,1967,TRUE,0.89
RUBELLA,AR,1968,TRUE,0.21000000000000002
RUBELLA,AR,1969,TRUE,10.4
RUBELLA,AR,1970,TRUE,1.9100000000000001
RUBELLA,AR,1971,TRUE,16.77
RUBELLA,AR,1972,TRUE,3.56
RUBELLA,AR,1973,TRUE,5
RUBELLA,AR,1974,TRUE,0.38
RUBELLA,AR,1975,TRUE,0.05
RUBELLA,AR,1976,TRUE,6.989999999999999
RUBELLA,AR,1977,TRUE,0.13
RUBELLA,AR,1978,TRUE,2.54
RUBELLA,AR,1979,TRUE,0.33
RUBELLA,AR,1980,TRUE,0.2
RUBELLA,AR,1981,TRUE,0.29000000000000004
RUBELLA,AR,1982,TRUE,0.04
RUBELLA,AR,1984,TRUE,0.12
RUBELLA,AR,1985,TRUE,0.04
RUBELLA,AR,1986,TRUE,0.04
RUBELLA,AR,1987,TRUE,0.08
RUBELLA,AR,1988,TRUE,0.16999999999999998
RUBELLA,AR,1989,TRUE,0.04
RUBELLA,AR,1990,TRUE,0.12
RUBELLA,AR,1991,TRUE,0.04
RUBELLA,AR,1995,TRUE,0
RUBELLA,AR,1997,TRUE,0.12
RUBELLA,AR,1999,TRUE,0.08
RUBELLA,AZ,1966,TRUE,159.49
RUBELLA,AZ,1967,TRUE,59.22
RUBELLA,AZ,1968,TRUE,41.65
RUBELLA,AZ,1969,TRUE,47.08
RUBELLA,AZ,1970,TRUE,32.74
RUBELLA,AZ,1971,TRUE,20.05
RUBELLA,AZ,1972,TRUE,17.26
RUBELLA,AZ,1973,TRUE,1.16
RUBELLA,AZ,1974,TRUE,0.08
RUBELLA,AZ,1975,TRUE,0.08
RUBELLA,AZ,1977,TRUE,1.96
RUBELLA,AZ,1978,TRUE,3.73
RUBELLA,AZ,1979,TRUE,4.18
RUBELLA,AZ,1980,TRUE,1.49
RUBELLA,AZ,1981,TRUE,0.73
RUBELLA,AZ,1982,TRUE,0.97
RUBELLA,AZ,1983,TRUE,0.27
RUBELLA,AZ,1984,TRUE,0.12
RUBELLA,AZ,1985,TRUE,0.03
RUBELLA,AZ,1986,TRUE,0.06
RUBELLA,AZ,1987,TRUE,0.14
RUBELLA,AZ,1990,TRUE,0.84
RUBELLA,AZ,1991,TRUE,0.05
RUBELLA,AZ,1992,TRUE,0.03
RUBELLA,AZ,1993,TRUE,0.02
RUBELLA,AZ,1995,TRUE,0.12000000000000001
RUBELLA,AZ,1996,TRUE,0.02
RUBELLA,AZ,1997,TRUE,0.14
RUBELLA,AZ,1998,TRUE,0.04
RUBELLA,AZ,1999,TRUE,0.22
RUBELLA,AZ,2000,TRUE,0.02
RUBELLA,CA,1966,TRUE,14.91
RUBELLA,CA,1967,TRUE,47.23
RUBELLA,CA,1968,TRUE,25.23
RUBELLA,CA,1969,TRUE,30.66
RUBELLA,CA,1970,TRUE,25.84
RUBELLA,CA,1971,TRUE,40.7
RUBELLA,CA,1972,TRUE,22.96
RUBELLA,CA,1973,TRUE,11.92
RUBELLA,CA,1974,TRUE,6.64
RUBELLA,CA,1975,TRUE,6.58
RUBELLA,CA,1976,TRUE,3.86
RUBELLA,CA,1977,TRUE,8.05
RUBELLA,CA,1978,TRUE,4.21
RUBELLA,CA,1979,TRUE,7.45
RUBELLA,CA,1980,TRUE,3.2800000000000002
RUBELLA,CA,1981,TRUE,1.91
RUBELLA,CA,1982,TRUE,4.88
RUBELLA,CA,1983,TRUE,1.02
RUBELLA,CA,1984,TRUE,0.64
RUBELLA,CA,1985,TRUE,0.43
RUBELLA,CA,1986,TRUE,0.83
RUBELLA,CA,1987,TRUE,0.38
RUBELLA,CA,1988,TRUE,0.21
RUBELLA,CA,1989,TRUE,0.37
RUBELLA,CA,1990,TRUE,1.57
RUBELLA,CA,1991,TRUE,0.72
RUBELLA,CA,1992,TRUE,0.11
RUBELLA,CA,1993,TRUE,0.1
RUBELLA,CA,1994,TRUE,0.04
RUBELLA,CA,1995,TRUE,0.05
RUBELLA,CA,1996,TRUE,0.13
RUBELLA,CA,1997,TRUE,0.05
RUBELLA,CA,1998,TRUE,0
RUBELLA,CA,1999,TRUE,0
RUBELLA,CA,2000,TRUE,0.03
RUBELLA,CA,2001,TRUE,0
RUBELLA,CA,2002,TRUE,0.01
RUBELLA,CO,1966,TRUE,37.07
RUBELLA,CO,1967,TRUE,88.21
RUBELLA,CO,1968,TRUE,41.83
RUBELLA,CO,1969,TRUE,63.449999999999996
RUBELLA,CO,1970,TRUE,18.69
RUBELLA,CO,1971,TRUE,13.6
RUBELLA,CO,1972,TRUE,21.24
RUBELLA,CO,1973,TRUE,50.69
RUBELLA,CO,1974,TRUE,5.05
RUBELLA,CO,1975,TRUE,5.21
RUBELLA,CO,1976,TRUE,1.1600000000000001
RUBELLA,CO,1977,TRUE,10.370000000000001
RUBELLA,CO,1978,TRUE,1.32
RUBELLA,CO,1979,TRUE,1.07
RUBELLA,CO,1980,TRUE,0.38
RUBELLA,CO,1981,TRUE,0.8400000000000001
RUBELLA,CO,1982,TRUE,0.18
RUBELLA,CO,1983,TRUE,0.03
RUBELLA,CO,1984,TRUE,0.06
RUBELLA,CO,1986,TRUE,0.03
RUBELLA,CO,1988,TRUE,0.09
RUBELLA,CO,1989,TRUE,0.03
RUBELLA,CO,1990,TRUE,0.12
RUBELLA,CO,1991,TRUE,0.06
RUBELLA,CO,1992,TRUE,0.06
RUBELLA,CO,1993,TRUE,0
RUBELLA,CO,1995,TRUE,0.03
RUBELLA,CO,1996,TRUE,0.09
RUBELLA,CO,1999,TRUE,0.06
RUBELLA,CO,2000,TRUE,0.02
RUBELLA,CO,2001,TRUE,0.02
RUBELLA,CT,1966,TRUE,75.61
RUBELLA,CT,1967,TRUE,62.16
RUBELLA,CT,1968,TRUE,102.52
RUBELLA,CT,1969,TRUE,54.769999999999996
RUBELLA,CT,1970,TRUE,20.33
RUBELLA,CT,1971,TRUE,15.07
RUBELLA,CT,1972,TRUE,8.8
RUBELLA,CT,1973,TRUE,29.5
RUBELLA,CT,1974,TRUE,13.84
RUBELLA,CT,1975,TRUE,10.06
RUBELLA,CT,1976,TRUE,4.24
RUBELLA,CT,1977,TRUE,11.07
RUBELLA,CT,1978,TRUE,6.9
RUBELLA,CT,1979,TRUE,8.28
RUBELLA,CT,1980,TRUE,0.6699999999999999
RUBELLA,CT,1981,TRUE,0.37
RUBELLA,CT,1982,TRUE,0.15
RUBELLA,CT,1983,TRUE,0.06
RUBELLA,CT,1984,TRUE,0.03
RUBELLA,CT,1985,TRUE,0.12
RUBELLA,CT,1986,TRUE,0.03
RUBELLA,CT,1990,TRUE,0.09
RUBELLA,CT,1991,TRUE,0.03
RUBELLA,CT,1992,TRUE,0.03
RUBELLA,CT,1994,TRUE,0.09
RUBELLA,CT,1995,TRUE,0.72
RUBELLA,CT,1996,TRUE,0.18
RUBELLA,CT,1997,TRUE,0.03
RUBELLA,CT,1998,TRUE,0.48
RUBELLA,CT,2000,TRUE,0.03
RUBELLA,DC,1966,TRUE,1.92
RUBELLA,DC,1967,TRUE,0.91
RUBELLA,DC,1968,TRUE,1.82
RUBELLA,DC,1969,TRUE,20.830000000000002
RUBELLA,DC,1970,TRUE,2.7800000000000002
RUBELLA,DC,1971,TRUE,1.05
RUBELLA,DC,1972,TRUE,0.8400000000000001
RUBELLA,DC,1973,TRUE,0.56
RUBELLA,DC,1974,TRUE,0.56
RUBELLA,DC,1976,TRUE,6.79
RUBELLA,DC,1978,TRUE,0.15
RUBELLA,DC,1979,TRUE,0.16
RUBELLA,DC,1980,TRUE,0
RUBELLA,DC,1987,TRUE,0.16
RUBELLA,DC,1990,TRUE,0.17
RUBELLA,DC,1991,TRUE,0.17
RUBELLA,DC,1992,TRUE,0.17
RUBELLA,DC,1996,TRUE,0.34
RUBELLA,DC,1997,TRUE,0.18
RUBELLA,DE,1966,TRUE,10.26
RUBELLA,DE,1967,TRUE,14.07
RUBELLA,DE,1968,TRUE,28.07
RUBELLA,DE,1969,TRUE,36.53
RUBELLA,DE,1970,TRUE,8.15
RUBELLA,DE,1971,TRUE,8.85
RUBELLA,DE,1972,TRUE,2.24
RUBELLA,DE,1973,TRUE,3.42
RUBELLA,DE,1974,TRUE,10.38
RUBELLA,DE,1975,TRUE,3.5700000000000003
RUBELLA,DE,1976,TRUE,2.3800000000000003
RUBELLA,DE,1977,TRUE,7.24
RUBELLA,DE,1978,TRUE,6.22
RUBELLA,DE,1979,TRUE,1.02
RUBELLA,DE,1980,TRUE,0
RUBELLA,DE,1981,TRUE,0.34
RUBELLA,DE,1982,TRUE,0
RUBELLA,DE,1984,TRUE,0.32
RUBELLA,DE,1985,TRUE,0.16
RUBELLA,DE,1987,TRUE,0.3
RUBELLA,DE,1993,TRUE,0.28
RUBELLA,DE,2000,TRUE,0.13
RUBELLA,DE,2001,TRUE,0
RUBELLA,DE,2002,TRUE,0
RUBELLA,FL,1966,TRUE,23.07
RUBELLA,FL,1967,TRUE,18.38
RUBELLA,FL,1968,TRUE,22.92
RUBELLA,FL,1969,TRUE,30.02
RUBELLA,FL,1970,TRUE,46.69
RUBELLA,FL,1971,TRUE,23.95
RUBELLA,FL,1972,TRUE,23.55
RUBELLA,FL,1973,TRUE,12.6
RUBELLA,FL,1974,TRUE,2.33
RUBELLA,FL,1975,TRUE,2.06
RUBELLA,FL,1976,TRUE,0.68
RUBELLA,FL,1977,TRUE,2.11
RUBELLA,FL,1978,TRUE,2.01
RUBELLA,FL,1979,TRUE,2.03
RUBELLA,FL,1980,TRUE,1.04
RUBELLA,FL,1981,TRUE,0.77
RUBELLA,FL,1982,TRUE,0.25
RUBELLA,FL,1983,TRUE,0.71
RUBELLA,FL,1984,TRUE,0.24
RUBELLA,FL,1985,TRUE,0.28
RUBELLA,FL,1986,TRUE,0.18
RUBELLA,FL,1987,TRUE,0.08
RUBELLA,FL,1988,TRUE,0.03
RUBELLA,FL,1989,TRUE,0.16
RUBELLA,FL,1990,TRUE,0.11
RUBELLA,FL,1991,TRUE,0.07
RUBELLA,FL,1992,TRUE,0.05
RUBELLA,FL,1993,TRUE,0.05
RUBELLA,FL,1994,TRUE,0.05
RUBELLA,FL,1995,TRUE,0.2
RUBELLA,FL,1996,TRUE,0
RUBELLA,FL,1997,TRUE,0.06
RUBELLA,FL,1998,TRUE,0.08
RUBELLA,FL,1999,TRUE,0.02
RUBELLA,FL,2000,TRUE,0.02
RUBELLA,FL,2001,TRUE,0.04
RUBELLA,FL,2002,TRUE,0
RUBELLA,GA,1971,TRUE,0.02
RUBELLA,GA,1972,TRUE,1.25
RUBELLA,GA,1973,TRUE,0.38
RUBELLA,GA,1974,TRUE,0.06
RUBELLA,GA,1975,TRUE,0.08
RUBELLA,GA,1976,TRUE,0.02
RUBELLA,GA,1977,TRUE,1.26
RUBELLA,GA,1978,TRUE,0.5499999999999999
RUBELLA,GA,1979,TRUE,0.26
RUBELLA,GA,1981,TRUE,1.1
RUBELLA,GA,1982,TRUE,0.33
RUBELLA,GA,1983,TRUE,0.2
RUBELLA,GA,1984,TRUE,0.04
RUBELLA,GA,1985,TRUE,0.1
RUBELLA,GA,1987,TRUE,0.04
RUBELLA,GA,1988,TRUE,0.04
RUBELLA,GA,1990,TRUE,0.02
RUBELLA,GA,1994,TRUE,0.01
RUBELLA,GA,1995,TRUE,0.56
RUBELLA,GA,1998,TRUE,0.01
RUBELLA,GA,2000,TRUE,0.02
RUBELLA,GA,2001,TRUE,0
RUBELLA,HI,1966,TRUE,19.13
RUBELLA,HI,1967,TRUE,77.2
RUBELLA,HI,1968,TRUE,38.81
RUBELLA,HI,1969,TRUE,130.42000000000002
RUBELLA,HI,1970,TRUE,27.5
RUBELLA,HI,1971,TRUE,22.4
RUBELLA,HI,1972,TRUE,6.09
RUBELLA,HI,1973,TRUE,3.28
RUBELLA,HI,1974,TRUE,1.9200000000000002
RUBELLA,HI,1975,TRUE,2.31
RUBELLA,HI,1976,TRUE,2.2
RUBELLA,HI,1977,TRUE,22.89
RUBELLA,HI,1978,TRUE,2.08
RUBELLA,HI,1979,TRUE,2.96
RUBELLA,HI,1980,TRUE,0.7000000000000001
RUBELLA,HI,1981,TRUE,1.1
RUBELLA,HI,1982,TRUE,1
RUBELLA,HI,1983,TRUE,0.2
RUBELLA,HI,1984,TRUE,0.6000000000000001
RUBELLA,HI,1985,TRUE,4.04
RUBELLA,HI,1986,TRUE,0.64
RUBELLA,HI,1987,TRUE,6.5
RUBELLA,HI,1988,TRUE,2.55
RUBELLA,HI,1989,TRUE,2.25
RUBELLA,HI,1990,TRUE,1.35
RUBELLA,HI,1991,TRUE,0.54
RUBELLA,HI,1992,TRUE,2.18
RUBELLA,HI,1993,TRUE,2.12
RUBELLA,HI,1994,TRUE,0.32
RUBELLA,HI,1995,TRUE,0.32
RUBELLA,HI,1996,TRUE,0.24
RUBELLA,HI,1997,TRUE,0.67
RUBELLA,HI,1998,TRUE,0.16
RUBELLA,HI,1999,TRUE,0.08
RUBELLA,HI,2001,TRUE,0
RUBELLA,IA,1966,TRUE,70.08
RUBELLA,IA,1967,TRUE,64.97
RUBELLA,IA,1968,TRUE,73.3
RUBELLA,IA,1969,TRUE,86.02
RUBELLA,IA,1970,TRUE,72.83
RUBELLA,IA,1971,TRUE,26.15
RUBELLA,IA,1972,TRUE,14.76
RUBELLA,IA,1973,TRUE,7.06
RUBELLA,IA,1974,TRUE,0.49
RUBELLA,IA,1975,TRUE,1.1099999999999999
RUBELLA,IA,1976,TRUE,2.98
RUBELLA,IA,1977,TRUE,15.16
RUBELLA,IA,1978,TRUE,2.5
RUBELLA,IA,1979,TRUE,1.79
RUBELLA,IA,1980,TRUE,0.29000000000000004
RUBELLA,IA,1981,TRUE,0.13
RUBELLA,IA,1984,TRUE,0.04
RUBELLA,IA,1985,TRUE,0.04
RUBELLA,IA,1986,TRUE,0.04
RUBELLA,IA,1987,TRUE,0.04
RUBELLA,IA,1989,TRUE,0.04
RUBELLA,IA,1990,TRUE,0.15000000000000002
RUBELLA,IA,1991,TRUE,0.23
RUBELLA,IA,1992,TRUE,0.11000000000000001
RUBELLA,IA,1996,TRUE,0.03
RUBELLA,IA,1999,TRUE,0.79
RUBELLA,IA,2001,TRUE,0.03
RUBELLA,ID,1966,TRUE,23
RUBELLA,ID,1967,TRUE,10.19
RUBELLA,ID,1968,TRUE,18.68
RUBELLA,ID,1969,TRUE,13.11
